IO Id,IO Name,Agency Name,Advertiser Name,Currency Type,Currency Exchange Rate,Ad Relevance,Booking Date,TA Rebate,IO Type,Agency Parent Company,Agency Type,ClientName
609187,DB_Monteiths_VDX_May-June_2018,Carat,DB Breweries,NZD,1.38,Retail,2018-04-24,0.08,IO,Aegis,Holding Company,Monteiths
609167,Display.CPM-A.GM.Mediacom.Peugeot.3008.Abril.18,Group M,"PSAG Automoviles Comercial Espana, S.A.",EUR,0.81,Automotive,2018-04-24,0.3703,IO,WPP,Holding Company,Peugeot Display
609157,00008652_JLR_Jaguar-E-pace_VDX_0000046363,Amnet,Tata Group,AUD,1.3,Automotive,2018-04-24,0.08,Edge,Aegis,Holding Company,Jaguar.EDGE
609147,00008644_JLR_Range-Rover-Velar_VDX_0000046364,Amnet,Tata Group,AUD,1.3,Automotive,2018-04-24,0.08,Edge,Aegis,Holding Company,Jaguar.EDGE
609337,Visa Paywave_April to June 2018,Starcom Mediavest,Visa International,MYR,4,Finance,2018-04-25,0.15,IO,Publicis group,Holding Company,Visa International
609347,INDIE_2018_LAUNCH_-_16/04/2018_30/06/2018,Aegis Media,Sanlam Limited,ZAR,11.84,Finance,2018-04-25,0.05,Edge,Aegis,Holding Company,Indiefin
609217,Teljoy New Opportunities,PHD,Teljoy,ZAR,11.84,Hardware & Electronics,2018-04-25,0,IO,Omnicom group,Holding Company,Teljoy
609247,Marriott MEA Summer Sale April18,Wavemaker Global,"Marriott International, Inc.",GBP,0.71,Travel and Transport,2018-04-25,0,IO,WPP,Holding Company,Marriott
609227,Instream.CPV.OMG.OMD.McDonalds.Familias.Apr.18,Omnicom Media Group,McDonald's Corporation,EUR,0.81,QSR,2018-04-25,0.348,IO,Omnicom group,Holding Company,McDonalds.Ado
609297,GreatCall FY19 JB Flip Campaign,iProspect,GreatCall,USD,1,Telecoms,2018-04-25,0,IO,Aegis,Holding Company,Greatcall
609287,GreatCall FY19 JB Smart Campaign,iProspect,GreatCall,USD,1,Telecoms,2018-04-25,0,IO,Aegis,Holding Company,Greatcall
609307,GreatCall FY19 Lively Mobile Campaign,iProspect,GreatCall,USD,1,Telecoms,2018-04-25,0,IO,Aegis,Holding Company,Greatcall
609267,DIS FY18 Coke Zero Sugar 400 Digital,St. John & Partners,International Speedway Corporation,USD,1,Sports,2018-04-25,0,IO,Independent,Independent,Daytona International Speedway
609317,Lufthansa May 18 Burst,Mindshare,Lufthansa,ZAR,11.84,Travel and Transport,2018-04-25,0.07,IO,WPP,Holding Company,Lufthansa
609277,2018 Campaign CHI TV Print Digital OLV OOH_May'18,Rezonate Media,JPMorgan Chase & Co.,USD,1,Finance,2018-04-25,0,IO,Independent,Independent,Chase-Asian Market
609357,Philips Lighting_April to July _2018,Havas Digital,Philips,INR,65.11,Retail,2018-04-25,0.14,IO,Havas,Holding Company,Philips Lighting
609327,Lexus RX - L April - May,Digital Optimization,Toyota Motor Corporation,ZAR,11.84,Automotive,2018-04-25,0,IO,Independent,Independent,Lexus
609257,Honda KSA,Traffic Group Ltd,"Honda Motor Company, Ltd.",AED,3.67,Automotive,2018-04-25,0,IO,Independent,Independent,Accord
609237,Huawei_HONOR_VIEW_10_JAN_MAR18_D,Group M,Huawei,INR,65.11,Telecoms,2018-04-25,0.06,IO,WPP,Holding Company,HONOR 6X
609207,VDX - Zwitserland - Ticino - Q2 2018,Direct,Switzerland Tourism,EUR,0.81,Travel and Transport,2018-04-25,0,IO,Independent,Direct,Zwitserland Toerisme
609377,Choose Chicago_Leisure(National)_Q3_2018,Envisionit,Choose Chicago,USD,1,Entertainment,2018-04-26,0,IO,Independent,Independent,Choose Chicago
609367,Zillow 2018_National Display,Universal McCann,"Zillow, Inc",USD,1,Real Estate,2018-04-26,0,IO,Interpublic,Holding Company,Zillow
609387,00008497_Federal_Government_Australian_Egg_Corporation_-_Post_Easter_Eggs_OK_-_Apr/Jun_18_0000045553,Amnet,Australian Federal Government,AUD,1.3,"Government, Social and Political",2018-04-26,0.08,Edge,Aegis,Holding Company,A.F.G.Edge
609507,2019_Q2 DHS OA Consumer BAU_NORTHAMERICA_BANNER_CONS,MediaCom,Dell Inc.,CAD,1.28,Hardware & Electronics,2018-04-27,0,IO,WPP,Holding Company,Dell DHS
609497,2019_Q2 DHS OA Alienware BAU_NORTHAMERICA_BANNER_CONS,MediaCom,Dell Inc.,CAD,1.28,Hardware & Electronics,2018-04-27,0,IO,WPP,Holding Company,Dell DHS
609517,2019_Q2 SMB Canada BAU MF Display_NORTHAMERICA_BANNER_SMB,MediaCom,Dell Inc.,CAD,1.28,Hardware & Electronics,2018-04-27,0,IO,WPP,Holding Company,Dell SMB
609457,Display.MIO.WilliamHill.Mayo.18,Media Investment Optimization S.L.,William Hill,EUR,0.81,Entertainment,2018-04-27,0,IO,Independent,Independent,William Hill
609427,00008572_Fed_Gov_DFR_-_EA_Info_Sessions_Apr_18_0000045860,Amnet,Australian Federal Government,AUD,1.3,"Government, Social and Political",2018-04-27,0.08,Edge,Aegis,Holding Company,A.F.G.Edge
609607,00008571_Fed_Gov_DFR_-_Info_Sessions_SA_Apr_18_0000045859,Amnet,Australian Federal Government,AUD,1.3,"Government, Social and Political",2018-04-27,0.08,Edge,Aegis,Holding Company,A.F.G.Edge
609417,00008497_Federal_Government_Australian_Egg_Corporation_-_Post_Easter_Eggs_for_Dinner_-_Apr/Jun_18_0000045553,Amnet,Australian Federal Government,AUD,1.3,"Government, Social and Political",2018-04-27,0.08,Edge,Aegis,Holding Company,A.F.G.Edge
609577,Belk Wacoal Charity Day & GWP Spring FY19 Co-Op,"iCrossing, Inc.","Belk, Inc",USD,1,Retail,2018-04-27,0,IO,Independent,Independent,Belk
609447,Gourmet Garden_Finishing Drizzles_Amnet VDX_00008468.Edge,Amnet,"McCormick & Company, Inc.",AUD,1.3,Retail,2018-04-27,0.08,Edge,Aegis,Holding Company,Gourmet Garden.Edge
609597,Exponential_DR_Sense_ClickIT_MAYJUN18,Sense Advertising,The Beddison Group Pty Ltd,AUD,1.3,Media,2018-04-27,0,IO,Independent,Independent,Clicks IT Recruitment
609397,Studio City Hotels Alien In-stream Promotoin May 2018,Group M,Melco International Development,HKD,7.84,Energy,2018-04-27,0,IO,WPP,Holding Company,Melco Resorts and Entertainment
609487,Display.CPM-A.Coremedia.IberiaExpress.May.18,ENTUSIASMO Y MUCHO VALOR DOS S.L.,Iberia Express,EUR,0.81,Travel and Transport,2018-04-27,0,IO,Independent,Independent,Iberia Express
609407,UCOL_Semester 2_May-June_VDX_2018,MediaR,Universal College Of Learning,NZD,1.38,Education,2018-04-27,0,IO,Independent,Independent,UCOL
609587,Farmers_FTC1993 - Home_Display_May_2018,PHD,Farmers Mutual Group,NZD,1.38,Finance,2018-04-27,0,IO,Omnicom group,Holding Company,Farmers
609567,FY153_OLA1_BRD_OOM_FM_BRAVO,Garage Team Mazda,Mazda Motor Corporation,USD,1,Automotive,2018-04-27,0,IO,WPP,Holding Company,Mazda Hispanic
609557,FY153_OLA1_BRD_IM_FM_BRAVO,Garage Team Mazda,Mazda Motor Corporation,USD,1,Automotive,2018-04-27,0,IO,WPP,Holding Company,Mazda Hispanic
609527,2018 United Nurses Association - Nurses Week May 7 - Jun 3,Mediactive,United Nurses of Alberta,CAD,1.28,Health,2018-04-27,0,IO,Independent,Independent,United Nurses of Alberta
609537,Weight Watchers Canada ?«Ù May 2018 English ?«Ù WCH/DSE/001,Neo Worldwide Ltd.,"Weight Watchers International, Inc.",CAD,1.28,Health,2018-04-27,0,IO,Independent,Independent,Weight Watchers
609467,Display.CPM-A.MIO.Selfbank.BolsayFondos.Mayo.18,Media Investment Optimization S.L.,Self Bank,EUR,0.81,Finance,2018-04-27,0,IO,Independent,Independent,Self Bank
609477,Display.CPM-A.MIO.Selfbank.Tradicional.Mayo.18,Media Investment Optimization S.L.,Self Bank,EUR,0.81,Finance,2018-04-27,0,IO,Independent,Independent,Self Bank Tradicional
609437,HMD Global_Nokia 7_XHLWR_Apr18,Xaxis,HMD Global,AED,3.67,Hardware & Electronics,2018-04-27,0.08,IO,WPP,Holding Company,Nokia 7
609547,Chipotle_Q2'18_Graduation Catering_Display_Low_050518- 061518,Mullen,"Chipotle Mexican Grill, Inc",USD,1,QSR,2018-04-27,0,IO,Interpublic,Holding Company,Chipotle
609617,IAB.Programmatic.Targetopia.Ikea.2018,Ymedia,Stichting INGKA Foundation,EUR,0.81,Retail,2018-04-30,0.2378,PMP,Independent,Independent,Targetopia Spain
609627,IAB.CPM.GroupM.Mindshare.Ford.Motor.VO.May2018,MEC,Ford Motor Company,EUR,0.81,Automotive,2018-04-30,0.3703,IO,WPP,Holding Company,Ford
609677,AAA Travel - DR,Converge Direct,American Automobile Association,USD,1,Automotive,2018-04-30,0,IO,Independent,Independent,AAA
609647,Display.IAB.OMG.HP.Portatiles.May.18,Omnicom Media Group,Hewlett-Packard Company,EUR,0.81,Hardware & Electronics,2018-04-30,0.348,IO,Omnicom group,Holding Company,HP.Display
609667,18_EXM_MOBIL-LAUNCH_EF,Universal McCann,Exxon Mobil Corporation,CAD,1.28,Energy,2018-04-30,0,IO,Interpublic,Holding Company,Esso Canada
609657,Display.CPM-A.The Science of Digital.Unir.Mayo.18,The Science of Digital,UNIR - Universidad Internacional de La Rioja,EUR,0.81,Education,2018-04-30,0,IO,Independent,Independent,Unir Display
609637,National Express May 2018,AFFIPERF,National Express Group,GBP,0.71,Other,2018-04-30,0.14,IO,Havas,Holding Company,National Express
609687,Bombardier.Shanghai Visit Mock Up 2018,Xaxis,Bombardier Recreational Products,CAD,1.28,Automotive,2018-04-30,0,IO,WPP,Holding Company,Bombardier Recreational Products
609857,2019_Q2 SMB Mid Market Exponential_NORTHAMERICA_BAU_MB,MediaCom,Dell Inc.,CAD,1.28,Hardware & Electronics,2018-05-01,0,IO,WPP,Holding Company,Dell SMB
609707,Gulf Film Overboard Apr-May 2018,Publiscreen Media,Elan Qatar W.L.L,AED,3.67,Entertainment,2018-05-01,0,IO,Independent,Independent,Gulf Films
609747,Display.CPM-A.MIO.Arriaga.May.18,Media Investment Optimization S.L.,Arriaga Asociados,EUR,0.81,Finance,2018-05-01,0,IO,Independent,Independent,Display Arriaga
609877,00008570_FedGov_DFR_-_Info_Sessions_NA_Apr_18_0000045858,Amnet,Australian Federal Government,AUD,1.3,"Government, Social and Political",2018-05-01,0.08,Edge,Aegis,Holding Company,A.F.G.Edge
609697,00008567_FedGov_DFR_-_Info_Sessions_WA_Apr18_0000045857,Amnet,Australian Federal Government,AUD,1.3,"Government, Social and Political",2018-05-01,0.08,Edge,Aegis,Holding Company,A.F.G.Edge
609867,Epson FY19 System Devices,Moxie Interactive,Seiko Group,USD,1,Hardware & Electronics,2018-05-01,0,IO,Publicis group,Holding Company,Epson System Devices
609757,Display.CPM-A.MIO.Somproduce.BillyElliot.Mayo.18,Media Investment Optimization S.L.,SOM Produce,EUR,0.81,Entertainment,2018-05-01,0,IO,Independent,Independent,Billy Elliot
609777,Display.CPM-A.MIO.Somproduce.Mago Pop.Mayo.18,Media Investment Optimization S.L.,SOM Produce,EUR,0.81,Entertainment,2018-05-01,0,IO,Independent,Independent,Mago Pop
609727,Glasgow Club_CTR_Spirit_Q2.2018,Spirit Media,Glasgow Club,GBP,0.71,Retail,2018-05-01,0,IO,Independent,Independent,Glasgow Club
609767,LDF_Twentysix_CTR MAY 2018,TwentySix Digital,LDF Group,GBP,0.71,Finance,2018-05-01,0.1,IO,Independent,Independent,LDF
609737,Display.CPM-A.Magna.Graphene.LATAM.Mayo.18,Magna Global,Latam Airlines Group,EUR,0.81,Travel and Transport,2018-05-01,0.2,IO,Interpublic,Holding Company,Latam Airlines Group
609717,CPM.GM.Mediacom.RiuHoteles.May18,Group M,TUI Travel PLC,EUR,0.81,Travel and Transport,2018-05-01,0.3703,IO,WPP,Holding Company,Expo Riu Hotels
609847,ABB Metrocast Residential - FY18 Exponential IO,Norbella,Cogeco Inc.,USD,1,Telecoms,2018-05-01,0,IO,Independent,Independent,Atlantic Broadband
609797,riviera_26dig_BAU_May 2018,TwentySix Digital,Riviera Tours Ltd,GBP,0.71,Travel and Transport,2018-05-01,0.1,IO,Independent,Independent,Riviera travel
609787,Glossybox_Hut_Direct_May-Oct,Direct,The Hut Group Limited,GBP,0.71,Retail,2018-05-01,0,IO,Independent,Direct,Glossybox
609827,US Norwegian - 2018 Display Shannon Q2- Q4,Vizeum,Norwegian Air Shuttle ASA,USD,1,Travel and Transport,2018-05-01,0,IO,Aegis,Holding Company,Norwegian Air
609817,US Norwegian - 2018 Display Cork Q2-Q3,Vizeum,Norwegian Air Shuttle ASA,USD,1,Travel and Transport,2018-05-01,0,IO,Aegis,Holding Company,Norwegian Air
609837,18_D_PB_PNB_CA_AW_EN_NAT,Starcom Mediavest,TD Bank Group,CAD,1.28,Finance,2018-05-01,0,IO,Publicis group,Holding Company,TD Financial Group
609807,BMO New Canadians 2018,Direct Access Digital,BMO Financial Group,CAD,1.28,Finance,2018-05-01,0,IO,Independent,Independent,BMO New Canadians
609937,Mothers day_2018,Direct,Walker & Hall,NZD,1.38,Retail,2018-05-02,0,IO,Independent,Direct,Walker and Hall
609917,Origin Performance BAU May 2018,Atomic 212,Origin Energy Limited,AUD,1.3,Energy,2018-05-02,0,IO,Independent,Independent,Origin Energy
609947,00008711_Vtech_3in1DigiArtEasel_VIDEO_VDX_0000046537,Amnet,VTech Holdings Ltd,AUD,1.32,Telecoms,2018-05-02,0.08,Edge,Aegis,Holding Company,Vtech.Edge
609927,HSV_VDX_Q2_2018,Performance Media,General Motors Company,NZD,1.38,Automotive,2018-05-02,0,IO,Independent,Independent,HSV
609907,18_D_PB_PNB_CA_AW_FR_NAT.2018,Starcom Mediavest,TD Bank Group,CAD,1.28,Finance,2018-05-02,0,IO,Publicis group,Holding Company,TD Financial Group
609897,Instream.CPV.Ymedia.Wink.Vodafone.Empresas.May.18,Ymedia,Vodafone Group Plc,EUR,0.81,Telecoms,2018-05-02,0.2378,IO,Independent,Independent,Vodafone
609887,Nokia - May 18 Burst,Mindshare,Nokia Corporation,ZAR,11.84,Hardware & Electronics,2018-05-02,0.07,IO,WPP,Holding Company,Nokia
609957,Display_Bank Australia_Home Lender Of The Year_May 2018,Advertising Associates,Bank Australia,AUD,1.32,Finance,2018-05-02,0,IO,Independent,Independent,Bank Australia
610037,First for Women Apr May burst 2018,Upstream Advertising,Telesure Investment Holdings(Pty) Ltd.,ZAR,11.82,Finance,2018-05-03,0,IO,Independent,Independent,First for Women Insurance
610007,2018 Chrysler Quebec DAA - May,Universal McCann,Fiat S.p.A.,CAD,1.28,Automotive,2018-05-03,0,IO,Interpublic,Holding Company,Chrysler
609967,Hilton Ramadan Campaign - May to June 2018,Briq Pte Ltd,The Blackstone Group L.P.,SGD,1.32,Finance,2018-05-03,0.03,IO,Independent,Independent,Hilton Singapore
609997,PMG_Sephora_evergreen_general prospecting_us_prospecting_display_amt_May 2018,PMG WORLDWIDE,LVMH,USD,1,Consumer Goods,2018-05-03,0,IO,Independent,Independent,Sephora
609977,VDX - BMI - Nespresso - De Boer & De Boer,Blue Mango Interactive,Nestle S.A.,EUR,0.82,Consumer Goods,2018-05-03,0,IO,Independent,Independent,Nespresso
609987,VDX - OMD - McDonalds - HomeStyle Crispy Chicken - Flight 1,OMD,McDonald's Corporation,EUR,0.81,QSR,2018-05-03,0.15,IO,Omnicom group,Holding Company,McDonald
610027,Friso In-stream Promotion Q2 2018,Carat,Friesland Campina,HKD,7.84,Consumer Goods,2018-05-03,0.02,IO,Aegis,Holding Company,Friesland Campina Hong Kong
610017,SCB_Brand Refresh_HK_Apr18_Amnet VDX.Edge,Amnet,Standard Chartered Bank,SGD,1.32,Finance,2018-05-03,0.02,Edge,Aegis,Holding Company,Standard Chartered Bank.EDGE
610057,18_CHY_AFS_Alfa Romeo Stelvio_EF,Universal McCann,Fiat S.p.A.,CAD,1.28,Automotive,2018-05-04,0,IO,Interpublic,Holding Company,Chrysler
610047,Greyhound FY19 - Display Managed,"Butler, Shine, Stern, & Partners Company",First Group plc,USD,1,Travel and Transport,2018-05-04,0,IO,Independent,Independent,Greyhound
610087,Samsung_QLED TV_VDX_June-July_2018,Starcom Mediavest,Samsung,NZD,1.42,Hardware & Electronics,2018-05-04,0,IO,Publicis group,Holding Company,Samsung
610067,Hummingbird_VDX_May-Oct_2018,KBR Digital,Hummingbird Coffee,NZD,1.42,Retail,2018-05-04,0,IO,Independent,Independent,Hummingbird Coffee
610077,SG_SCB_Brand_Refresh_Amnet_VDX.EDGE,Amnet,Standard Chartered Bank,SGD,1.31,Finance,2018-05-04,0.02,Edge,Aegis,Holding Company,Standard Chartered Bank.EDGE
610107,Go Pro Hero Q2 2018 II,CADREON,"GoPro, Inc.",GBP,0.72,Technology,2018-05-07,0,PMP,Interpublic,Holding Company,Index2
610147,TF_OMNICOM_REMINDPHD_WARGAMING_WORLDOFTANKS_MAY18,Re-Mind,Wargaming Group Limited,EUR,0.82,Gaming,2018-05-07,0,PMP,Omnicom group,Holding Company,WARGAMING EUROPE
610137,VDX.Display.Vivaki.Zenith.Sanofi.Merial.Frontline.May.18,Optimedia,Sanofi S.A.,EUR,0.82,Health,2018-05-07,0.29,IO,Publicis group,Holding Company,Merial VDX
610117,TF Dagmar Finnair May 2018 NL,Dagmar,Finnair,EUR,0.82,Travel and Transport,2018-05-07,0,IO,Independent,Independent,Finnair
610157,"Feeding America_FA - Exponential Q4, FY18",Plus Media,Feeding America,USD,1,"Government, Social and Political",2018-05-07,0,IO,Independent,Independent,Feeding America
610127,VDX.Publicis.Zenith.Smart.Smartlovers.Apr18,Publicis,Daimler AG,EUR,0.81,Automotive,2018-05-07,0.29,IO,Publicis group,Holding Company,Smart VDX
610097,IAB.CPM-A.Ontwice.Contversion.DIA.Food.May.18,Ontwice Interactive Services S.L.,Dia S.A.,EUR,0.82,Retail,2018-05-07,0.13,IO,Independent,Independent,DIA FOOD
610177,00008045_Hankook-2018-Brand_Burst1,Amnet,Hankook Tire,AUD,1.3,Automotive,2018-05-08,0.08,Edge,Aegis,Holding Company,Hankook Tire.EDGE
610167,Nivea Face: Q10 Serum Pearls - OTV (MayJul18),Aegis Media,Beiersdorf AG,ZAR,12.46,Retail,2018-05-08,0.05,IO,Aegis,Holding Company,Beiersdorf
610187,00008045_Hankook-2018-Brand_Burst2,Amnet,Hankook Tire,AUD,1.3,Automotive,2018-05-08,0.08,Edge,Aegis,Holding Company,Hankook Tire.EDGE
610197,Maserati Oman Ramadan Campaign May-June 2018,Tamra C2,Alfardan Group,AED,3.67,Automotive,2018-05-08,0,IO,Independent,Independent,Al Fardan Motors
610217,Display.Mobile.GM.Mindshare.Unilever.Cornetto.May.18,MEC,Unilever,EUR,0.82,Consumer Goods,2018-05-08,0.3703,IO,WPP,Holding Company,Cornetto
610227,00008682_Mini_EOFY_Retail,Amnet,BMW,AUD,1.32,Automotive,2018-05-08,0.08,Edge,Aegis,Holding Company,Mini.Edge
610207,Harley Davidson_Spring Demo_NZ_Apr-Jun_2018,Mullen,Harley-Davidson,SGD,1.31,Automotive,2018-05-08,0,IO,Interpublic,Holding Company,Harley Davidson
610237,Exponential.BR.Ikon.CBA.TravelMoneyCard.MAYJUN18,Ikon Communications,Commonwealth Bank,AUD,1.32,Finance,2018-05-09,0,IO,Independent,Independent,CBA Travel Money Card
610267,CP+B_American Heart Association_Stroke Month 2018 ,"Crispin, Porter Bogusky",American Heart Association,USD,1,Health,2018-05-09,0,IO,Independent,Independent,American Heart Association
610257,Display.CPM-A.GM.Mediacom.PSAG.Opel.Always On.Mayo.18,Group M,"PSAG Automoviles Comercial Espana, S.A.",EUR,0.82,Automotive,2018-05-09,0.3703,IO,WPP,Holding Company,Opel
610247,IAB.Programmatic.DirectTag.Havas.Affiperf.Solvia.May.18,AFFIPERF,Banco Sabadell,EUR,0.82,Finance,2018-05-09,0.2309,PMP,Havas,Holding Company,Solvia
610277,Farmers_FTC1858 - Beauty Catalouge_Display_May_2018,PHD,Farmers Mutual Group,NZD,1.42,Finance,2018-05-09,0,IO,Omnicom group,Holding Company,Farmers
610307,IAB.Programmatic.Targetopia.Halfpage.2018,Ymedia,Tata Group,EUR,0.82,Automotive,2018-05-10,0.2378,PMP,Independent,Independent,Targetopia Spain
610327,Chrysler DAA - May Incremental 2018,Universal McCann,Fiat S.p.A.,CAD,1.28,Automotive,2018-05-10,0,IO,Interpublic,Holding Company,Chrysler
610287,Hilton Verde Kitchen- Phase 2 Campaign.2018,Briq Pte Ltd,The Blackstone Group L.P.,SGD,1.32,Finance,2018-05-10,0.03,IO,Independent,Independent,Hilton Singapore
610357,Nivea Mothers Day,Aegis Media,Beiersdorf AG,ZAR,12.46,Retail,2018-05-10,0.05,IO,Aegis,Holding Company,Nivea Mother‚Äôs Day
610337,TITAN - Deals of the Day _May-June'18,Isobar,Titan Industries Limited,INR,66.45,Retail,2018-05-10,0.1113,IO,Aegis,Holding Company,Titan
610367,Jones Lang LaSalle Coda York Place Promotion,Direct,Jones Lang LaSalle Incorporated,HKD,7.84,Real Estate,2018-05-10,0,IO,Independent,Direct,Jones Lang LaSalle International Properties Ltd
610347,FCA India Auto-Jeep-May 2018,Starcom Mediavest,Fiat S.p.A.,INR,66.45,Automotive,2018-05-10,0.06,IO,Publicis group,Holding Company,Fiat India
610317,Travel Michigan - Pure Michigan - 2018,Universal McCann,Brand USA,CAD,1.28,Travel and Transport,2018-05-10,0,IO,Interpublic,Holding Company,Brand USA
610397,Ooredoo Shahry Revamp,CADREON,Ooredoo,AED,3.67,Telecoms,2018-05-11,0.11,IO,Interpublic,Holding Company,Ooredoo
610437,Chevrolet Colorado Plus Up May'18.August18,CDK,General Motors Company,USD,1,Automotive,2018-05-11,0,IO,Independent,Independent,Chevrolet
610457,Belk Big Events Spring FY19,"iCrossing, Inc.","Belk, Inc",USD,1,Retail,2018-05-11,0,IO,Independent,Independent,Belk
610447,US Norwegian- 2018 Display Belfast Q2-Q3,Vizeum,Norwegian Air Shuttle ASA,USD,1,Travel and Transport,2018-05-11,0,IO,Aegis,Holding Company,Norwegian Air
610427,2018 Cowell Auto Group May VW Activity,Wirtz Media Consulting,Cowell Auto Group,CAD,1.28,Automotive,2018-05-11,0,IO,Independent,Independent,Cowell Auto
610417,2018 Cowell Auto May JLR Activity,Wirtz Media Consulting,Cowell Auto Group,CAD,1.28,Automotive,2018-05-11,0,IO,Independent,Independent,Cowell Auto
610387,Display.HIS.OMG.OMD.Renault.Kadjar.May.18,Omnicom Media Group,Renault S.A.,EUR,0.82,Automotive,2018-05-11,0.348,IO,Omnicom group,Holding Company,Renault II
610377,FNB Apps_May and June 18,Sprout Performance Partners,First National Bank (FNB),ZAR,12.46,Finance,2018-05-11,0,IO,Independent,Independent,FNB
610467,FY19 - Natrol Digital Media,Phelps Group,Aurobindo Pharma USA Inc,USD,1,Health,2018-05-11,0,IO,Independent,Independent,Natrol
610407,2018 Cowell Auto Group MAY AudiActivity,Wirtz Media Consulting,Cowell Auto Group,CAD,1.28,Automotive,2018-05-14,0,IO,Independent,Independent,Cowell Auto
610527,2018 May Toyota Prairie Dealers Pre-Roll Activity,Venture Communications,Toyota Motor Corporation,CAD,1.28,Automotive,2018-05-14,0,IO,Independent,Independent,Toyota Dealers Canada
